cnt,pos,speed,DTorque,DAC,STorque,Force,Dir
1,23.0035,0.0061,0,0,0,0,1
2,23.0033,0,0,0,0,0,1
3,23.0033,-0.0061,0,0,0,0,1
4,23.0032,0.0091,0,0,0,0,1
5,23.0031,0.0122,0,0,0,0,1
6,23.0031,0.0061,0,0,0,0,1
7,23.0031,0.003,0,0,0,0,1
8,23.0031,0,0,0,0,0,1
9,23.0031,0.0061,0,0,0,0,1
10,23.0031,0,0,0,0,0,1
11,23.003,-0.0091,0,0,0,0,1
12,23.003,0,0,0,0,0,1
13,23.003,0.0061,0,0,0,0,1
14,23.003,0,0,0,0,0,1
15,23.003,0.0061,0,0,0,0,1
16,23.003,0,0,0,0,0,1
17,23.0029,0,0,0,0,0,1
18,23.0029,0,0,0,0,0,1
19,23.0029,0,0,0,0,0,1
20,23.0029,0.003,0,0,0,0,1
21,23.0029,-0.0061,0,0,0,0,1
22,23.0029,0,0,0,0,0,1
23,23.0029,-0.003,0,0,0,0,1
24,23.0029,-0.003,0,0,0,0,1
25,23.0029,0.0061,0,0,0,0,1
26,23.0029,0,0,0,0,0,1
27,23.0029,0.0061,0,0,0,0,1
28,23.0029,0.0122,0,0,0,0,1
29,23.0028,0.003,0,0,0,0,1
30,23.0028,0.003,0,0,0,0,1
31,23.0028,0,0,0,0,0,1
32,23.0028,0.003,0,0,0,0,1
33,23.0028,0,0,0,0,0,1
34,23.0028,-0.003,0,0,0,0,1
35,23.0028,-0.0061,0,0,0,0,1
36,23.0028,0.003,0,0,0,0,1
37,23.0028,-0.0061,0,0,0,0,1
38,23.0028,0.003,0,0,0,0,1
39,23.0028,0,0,0,0,0,1
40,23.0028,0.0091,0,0,0,0,1
41,23.0027,0,0,0,0,0,1
42,23.0027,0.003,0,0,0,0,1
43,23.0027,0.003,0,0,0,0,1
44,23.0027,0.003,0,0,0,0,1
45,23.0027,0,0,0,0,0,1
46,23.0027,0,0,0,0,0,1
47,23.0027,0,0,0,0,0,1
48,23.0027,0.003,0,0,0,0,1
49,23.0027,0.003,0,0,0,0,1
50,23.0027,0.003,0,0,0,0,1
51,23.0027,0.0091,0,0,0,0,1
52,23.0027,0.003,0,0,0,0,1
53,23.0027,0.003,0,0,0,0,1
54,23.0027,0,0,0,0,0,1
55,23.0027,-0.0061,0,0,0,0,1
56,23.0027,-0.0061,0,0,0,0,1
57,23.0027,0,0,0,0,0,1
58,23.0027,0,0,0,0,0,1
59,23.0027,-0.003,0,0,0,0,1
60,23.0027,0.003,0,0,0,0,1
61,23.0026,0,0,0,0,0,1
62,23.0026,0,0,0,0,0,1
63,23.0026,-0.0061,0,0,0,0,1
64,23.0026,0.003,0,0,0,0,1
65,23.0026,0,0,0,0,0,1
66,23.0026,0.003,0,0,0,0,1
67,23.0026,0,0,0,0,0,1
68,23.0026,0.003,0,0,0,0,1
69,23.0026,-0.0061,0,0,0,0,1
70,23.0026,-0.003,0,0,0,0,1
71,23.0026,-0.0061,0,0,0,0,1
72,23.0026,0,0,0,0,0,1
73,23.0026,0,0,0,0,0,1
74,23.0026,0,0,0,0,0,1
75,23.0026,0,0,0,0,0,1
76,23.0026,0.003,0,0,0,0,1
77,23.0026,0.003,0,0,0,0,1
78,23.0026,-0.0091,0,0,0,0,1
79,23.0025,0.0061,0,0,0,0,1
80,23.0025,-0.003,0,0,0,0,1
81,23.0025,0.003,0,0,0,0,1
82,23.0025,-0.0061,0,0,0,0,1
83,23.0025,0.003,0,0,0,0,1
84,23.0025,0.003,0,0,0,0,1
85,23.0025,0.003,0,0,0,0,1
86,23.0025,0,0,0,0,0,1
87,23.0025,0.0061,0,0,0,0,1
