cnt,pos,speed,DTorque,DAC,STorque,Force,Dir
1,18.9556,0.1095,0,0,0,0,0
2,18.9561,-0.003,0,0,0,0,0
3,18.9561,-0.003,0,0,0,0,0
4,18.9561,0,0,0,0,0,0
5,18.9562,0,0,0,0,0,0
6,18.9562,0.003,0,0,0,0,0
7,18.9562,-0.0061,0,0,0,0,0
8,18.9562,0.0061,0,0,0,0,0
9,18.9562,0.003,0,0,0,0,0
10,18.9562,0.003,0,0,0,0,0
11,18.9562,0,0,0,0,0,0
12,18.9562,-0.0061,0,0,0,0,0
13,18.9562,-0.0061,0,0,0,0,0
14,18.9562,0,0,0,0,0,0
15,18.9563,0.0061,0,0,0,0,0
16,18.9563,0,0,0,0,0,0
17,18.9563,0,0,0,0,0,0
18,18.9563,-0.003,0,0,0,0,0
19,18.9563,-0.003,0,0,0,0,0
20,18.9563,0.0061,0,0,0,0,0
21,18.9563,0,0,0,0,0,0
22,18.9564,0.0061,0,0,0,0,0
23,18.9564,0.0091,0,0,0,0,0
24,18.9564,0,0,0,0,0,0
25,18.9564,-0.003,0,0,0,0,0
26,18.9564,0.003,0,0,0,0,0
27,18.9564,-0.003,0,0,0,0,0
28,18.9564,0.003,0,0,0,0,0
29,18.9564,0.003,0,0,0,0,0
30,18.9564,0.003,0,0,0,0,0
31,18.9564,-0.003,0,0,0,0,0
32,18.9564,0,0,0,0,0,0
33,18.9564,0.003,0,0,0,0,0
34,18.9564,0,0,0,0,0,0
35,18.9564,-0.0061,0,0,0,0,0
36,18.9564,0,0,0,0,0,0
37,18.9565,0.003,0,0,0,0,0
38,18.9565,0,0,0,0,0,0
39,18.9565,-0.003,0,0,0,0,0
40,18.9565,0.0122,0,0,0,0,0
41,18.9565,0.0122,0,0,0,0,0
42,18.9565,0.003,0,0,0,0,0
43,18.9565,0.003,0,0,0,0,0
44,18.9565,0.0061,0,0,0,0,0
45,18.9565,0.003,0,0,0,0,0
46,18.9565,0.0061,0,0,0,0,0
47,18.9565,0.0061,0,0,0,0,0
48,18.9565,0,0,0,0,0,0
49,18.9565,0.003,0,0,0,0,0
50,18.9565,-0.003,0,0,0,0,0
51,18.9565,0.0091,0,0,0,0,0
52,18.9565,0.0091,0,0,0,0,0
53,18.9565,0.0122,0,0,0,0,0
54,18.9565,0.0061,0,0,0,0,0
55,18.9565,-0.0091,0,0,0,0,0
56,18.9565,-0.0061,0,0,0,0,0
57,18.9565,-0.0091,0,0,0,0,0
58,18.9565,-0.003,0,0,0,0,0
59,18.9565,-0.0061,0,0,0,0,0
60,18.9565,-0.003,0,0,0,0,0
61,18.9565,0.0091,0,0,0,0,0
62,18.9565,0,0,0,0,0,0
63,18.9565,0.003,0,0,0,0,0
64,18.9565,0,0,0,0,0,0
65,18.9565,0.0061,0,0,0,0,0
66,18.9565,-0.003,0,0,0,0,0
67,18.9565,0.0061,0,0,0,0,0
68,18.9565,0.003,0,0,0,0,0
69,18.9566,0.0122,0,0,0,0,0
70,18.9565,0.0061,0,0,0,0,0
71,18.9566,0.0091,0,0,0,0,0
72,18.9565,0.003,0,0,0,0,0
73,18.9566,0.0061,0,0,0,0,0
74,18.9565,0.0061,0,0,0,0,0
75,18.9566,-0.003,0,0,0,0,0
76,18.9565,-0.003,0,0,0,0,0
77,18.9566,-0.0061,0,0,0,0,0
78,18.9566,-0.0061,0,0,0,0,0
79,18.9566,-0.003,0,0,0,0,0
80,18.9566,-0.0122,0,0,0,0,0
81,18.9566,0.0122,0,0,0,0,0
82,18.9566,0.003,0,0,0,0,0
83,18.9566,0,0,0,0,0,0
84,18.9566,0.003,0,0,0,0,0
85,18.9566,-0.003,0,0,0,0,0
86,18.9566,0.003,0,0,0,0,0
87,18.9566,0,0,0,0,0,0
88,18.9566,-0.0122,0,0,0,0,0
89,18.9566,0,0,0,0,0,0
90,18.9566,0.0061,0,0,0,0,0
91,18.9566,0.0061,0,0,0,0,0
92,18.9566,-0.0061,0,0,0,0,0
93,18.9566,-0.003,0,0,0,0,0
94,18.9566,-0.003,0,0,0,0,0
95,18.9566,0.0122,0,0,0,0,0
96,18.9566,-0.0122,0,0,0,0,0
97,18.9566,0.003,0,0,0,0,0
98,18.9566,0.0091,0,0,0,0,0
99,18.9566,-0.0061,0,0,0,0,0
100,18.9566,0,0,0,0,0,0
101,18.9566,0.0091,0,0,0,0,0
102,18.9566,0.0183,0,0,0,0,0
103,18.9566,0.003,0,0,0,0,0
104,18.9566,0.003,0,0,0,0,0
105,18.9566,0.0091,0,0,0,0,0
106,18.9566,0.0091,0,0,0,0,0
107,18.9566,0.0091,0,0,0,0,0
108,18.9566,0.0091,0,0,0,0,0
109,18.9566,0,0,0,0,0,0
110,18.9566,0.003,0,0,0,0,0
111,18.9566,0.003,0,0,0,0,0
112,18.9566,-0.0061,0,0,0,0,0
113,18.9566,-0.0061,0,0,0,0,0
114,18.9566,0.0122,0,0,0,0,0
115,18.9566,0.0061,0,0,0,0,0
116,18.9566,-0.003,0,0,0,0,0
117,18.9566,0.0061,0,0,0,0,0
118,18.9566,0.0061,0,0,0,0,0
119,18.9566,0.0061,0,0,0,0,0
120,18.9566,0.003,0,0,0,0,0
121,18.9566,-0.0061,0,0,0,0,0
122,18.9566,0.003,0,0,0,0,0
123,18.9566,-0.003,0,0,0,0,0
124,18.9566,-0.0061,0,0,0,0,0
125,18.9566,-0.0061,0,0,0,0,0
126,18.9566,0.003,0,0,0,0,0
127,18.9566,0.0122,0,0,0,0,0
128,18.9566,0.0122,0,0,0,0,0
129,18.9566,-0.0122,0,0,0,0,0
130,18.9566,-0.0061,0,0,0,0,0
131,18.9566,-0.003,0,0,0,0,0
132,18.9566,0.003,0,0,0,0,0
133,18.9566,0.003,0,0,0,0,0
134,18.9566,-0.003,0,0,0,0,0
135,18.9566,0.0091,0,0,0,0,0
136,18.9566,-0.003,0,0,0,0,0
137,18.9567,0,0,0,0,0,0
138,18.9566,-0.0091,0,0,0,0,0
139,18.9566,-0.0061,0,0,0,0,0
140,18.9566,0,0,0,0,0,0
141,18.9566,0.003,0,0,0,0,0
142,18.9566,-0.0061,0,0,0,0,0
143,18.9566,0.0091,0,0,0,0,0
144,18.9566,-0.0061,0,0,0,0,0
145,18.9566,-0.003,0,0,0,0,0
146,18.9566,0.0061,0,0,0,0,0
147,18.9566,-0.0091,0,0,0,0,0
148,18.9567,0.0091,0,0,0,0,0
149,18.9567,-0.003,0,0,0,0,0
150,18.9567,0,0,0,0,0,0
151,18.9567,-0.003,0,0,0,0,0
152,18.9566,0,0,0,0,0,0
153,18.9566,0.003,0,0,0,0,0
154,18.9566,0.0091,0,0,0,0,0
155,18.9566,-0.003,0,0,0,0,0
156,18.9566,-0.0091,0,0,0,0,0
157,18.9567,0.0061,0,0,0,0,0
158,18.9566,-0.0061,0,0,0,0,0
159,18.9567,0.003,0,0,0,0,0
160,18.9566,0.003,0,0,0,0,0
161,18.9567,0.0061,0,0,0,0,0
162,18.9567,0.0061,0,0,0,0,0
163,18.9566,-0.003,0,0,0,0,0
164,18.9566,-0.0122,0,0,0,0,0
165,18.9566,-0.0091,0,0,0,0,0
166,18.9567,0.0061,0,0,0,0,0
167,18.9567,0.0091,0,0,0,0,0
168,18.9567,-0.003,0,0,0,0,0
169,18.9567,0.0091,0,0,0,0,0
