cnt,pos,speed,DTorque,DAC,STorque,Force
1,-95.2393,0.0061,0,0,0,0
3,-95.2393,0.0183,0,0,0,0
5,-95.2393,-0.0122,0,0,0,0
7,-95.2393,0,0,0,0,0
9,-95.2393,0.0061,0,0,0,0
11,-95.2393,-0.0122,0,0,0,0
13,-95.2393,-0.0061,0,0,0,0
15,-95.2393,0.0061,0,0,0,0
17,-95.2393,-0.003,0,0,0,0
19,-95.2393,0.0061,0,0,0,0
21,-95.2393,0,0,0,0,0
23,-95.2393,0.003,0,0,0,0
25,-95.2393,0,0,0,0,0
27,-95.2393,0.0091,0,0,0,0
29,-95.2393,-0.003,0,0,0,0
31,-95.2393,-0.0061,0,0,0,0
33,-95.2393,0.0061,0,0,0,0
35,-95.2393,0,0,0,0,0
37,-95.2393,-0.003,0,0,0,0
39,-95.2393,0.0091,0,0,0,0
41,-95.2393,0,0,0,0,0
43,-95.2393,-0.0061,0,0,0,0
45,-95.2393,0.003,0,0,0,0
47,-95.2393,-0.003,0,0,0,0
49,-95.2393,-0.003,0,0,0,0
51,-95.2393,0,0,0,0,0
53,-95.2393,0.003,0,0,0,0
55,-95.2393,0,0,0,0,0
57,-95.2393,0.0061,0,0,0,0
59,-95.2393,0,0,0,0,0
61,-95.2393,-0.003,0,0,0,0
63,-95.2393,0.003,0,0,0,0
65,-95.2393,0.0061,0,0,0,0
67,-95.2393,-0.0091,0,0,0,0
69,-95.2393,-0.003,0,0,0,0
71,-95.2393,0.003,0,0,0,0
73,-95.2393,-0.0122,0,0,0,0
75,-95.2393,0,0,0,0,0
77,-95.2393,0,0,0,0,0
79,-95.2393,-0.003,0,0,0,0
81,-95.2393,0.0061,0,0,0,0
83,-95.2393,-0.003,0,0,0,0
85,-95.2393,-0.003,0,0,0,0
87,-95.2393,-0.003,0,0,0,0
89,-95.2393,-0.003,0,0,0,0
91,-95.2393,-0.003,0,0,0,0
93,-95.2393,0.003,0,0,0,0
95,-95.2393,0.0061,0,0,0,0
97,-95.2393,0.003,0,0,0,0
99,-95.2393,0.0061,0,0,0,0
101,-95.2393,-0.0061,0,0,0,0
103,-95.2393,-0.0091,0,0,0,0
105,-95.2393,0,0,0,0,0
107,-95.2393,0.0061,0,0,0,0
109,-95.2392,-0.003,0,0,0,0
111,-95.2392,-0.003,0,0,0,0
113,-95.2393,0.003,0,0,0,0
115,-95.2393,-0.0061,0,0,0,0
117,-95.2393,0.003,0,0,0,0
119,-95.2393,0,0,0,0,0
121,-95.2392,0.003,0,0,0,0
123,-95.2392,-0.0061,0,0,0,0
125,-95.2393,0,0,0,0,0
